bench,model,bench_item,loc
MBPP,CodeGemmaQ2,mbpp_14_find_Volume,2
MBPP,CodeGemmaQ2,mbpp_160_find_solution,2
MBPP,CodeGemmaQ2,mbpp_161_remove_elements,2
MBPP,CodeGemmaQ2,mbpp_162_sum_series,2
MBPP,CodeGemmaQ2,mbpp_164_are_equivalent,2
MBPP,CodeGemmaQ2,mbpp_165_count_char_position,2
MBPP,CodeGemmaQ2,mbpp_166_find_even_pair,2
MBPP,CodeGemmaQ2,mbpp_168_frequency,2
MBPP,CodeGemmaQ2,mbpp_16_text_lowercase_underscore,2
MBPP,CodeGemmaQ2,mbpp_172_count_occurance,2
MBPP,CodeGemmaQ2,mbpp_17_square_perimeter,2
MBPP,CodeGemmaQ2,mbpp_18_remove_dirty_chars,2
MBPP,CodeGemmaQ2,mbpp_19_test_duplicate,2
MBPP,CodeGemmaQ2,mbpp_20_is_woodall,2
MBPP,CodeGemmaQ2,mbpp_222_check_type,2
MBPP,CodeGemmaQ2,mbpp_223_is_majority,2
MBPP,CodeGemmaQ2,mbpp_224_count_Set_Bits,2
MBPP,CodeGemmaQ2,mbpp_226_odd_values_string,2
MBPP,CodeGemmaQ2,mbpp_227_min_of_three,2
MBPP,CodeGemmaQ2,mbpp_228_all_Bits_Set_In_The_Given_Range,2
MBPP,CodeGemmaQ2,mbpp_230_replace_blank,2
MBPP,CodeGemmaQ2,mbpp_234_volume_cube,2
MBPP,CodeGemmaQ2,mbpp_237_check_occurences,2
MBPP,CodeGemmaQ2,mbpp_238_number_of_substrings,2
MBPP,CodeGemmaQ2,mbpp_239_get_total_number_of_sequences,2
MBPP,CodeGemmaQ2,mbpp_242_count_charac,2
MBPP,CodeGemmaQ2,mbpp_244_next_Perfect_Square,2
MBPP,CodeGemmaQ2,mbpp_245_max_sum,2
MBPP,CodeGemmaQ2,mbpp_247_lps,2
MBPP,CodeGemmaQ2,mbpp_249_intersection_array,2
MBPP,CodeGemmaQ2,mbpp_251_insert_element,2
MBPP,CodeGemmaQ2,mbpp_252_convert,2
MBPP,CodeGemmaQ2,mbpp_253_count_integer,2
MBPP,CodeGemmaQ2,mbpp_255_combinations_colors,2
MBPP,CodeGemmaQ2,mbpp_256_count_Primes_nums,2
MBPP,CodeGemmaQ2,mbpp_257_swap_numbers,2
MBPP,CodeGemmaQ2,mbpp_260_newman_prime,2
MBPP,CodeGemmaQ2,mbpp_262_split_two_parts,2
MBPP,CodeGemmaQ2,mbpp_264_dog_age,2
MBPP,CodeGemmaQ2,mbpp_265_list_split,2
MBPP,CodeGemmaQ2,mbpp_267_square_Sum,2
MBPP,CodeGemmaQ2,mbpp_269_ascii_value,2
MBPP,CodeGemmaQ2,mbpp_270_sum_even_and_even_index,2
MBPP,CodeGemmaQ2,mbpp_271_even_Power_Sum,2
MBPP,CodeGemmaQ2,mbpp_273_substract_elements,2
MBPP,CodeGemmaQ2,mbpp_274_even_binomial_Coeff_Sum,2
MBPP,CodeGemmaQ2,mbpp_279_is_num_decagonal,2
MBPP,CodeGemmaQ2,mbpp_280_sequential_search,2
MBPP,CodeGemmaQ2,mbpp_282_sub_list,2
MBPP,CodeGemmaQ2,mbpp_283_validate,2
MBPP,CodeGemmaQ2,mbpp_285_text_match_two_three,2
MBPP,CodeGemmaQ2,mbpp_286_max_sub_array_sum_repeated,2
MBPP,CodeGemmaQ2,mbpp_290_max_length,2
MBPP,CodeGemmaQ2,mbpp_291_count_no_of_ways,2
MBPP,CodeGemmaQ2,mbpp_293_otherside_rightangle,2
MBPP,CodeGemmaQ2,mbpp_294_max_val,2
MBPP,CodeGemmaQ2,mbpp_296_get_Inv_Count,2
MBPP,CodeGemmaQ2,mbpp_297_flatten_list,2
MBPP,CodeGemmaQ2,mbpp_299_max_aggregate,2
MBPP,CodeGemmaQ2,mbpp_304_find_Element,2
MBPP,CodeGemmaQ2,mbpp_305_start_withp,2
MBPP,CodeGemmaQ2,mbpp_306_max_sum_increasing_subseq,2
MBPP,CodeGemmaQ2,mbpp_309_maximum,2
MBPP,CodeGemmaQ2,mbpp_310_string_to_tuple,2
MBPP,CodeGemmaQ2,mbpp_388_highest_Power_of_2,2
MBPP,CodeGemmaQ2,mbpp_389_find_lucas,2
MBPP,CodeGemmaQ2,mbpp_390_add_string,2
MBPP,CodeGemmaQ2,mbpp_392_get_max_sum,2
MBPP,CodeGemmaQ2,mbpp_393_max_length_list,2
MBPP,CodeGemmaQ2,mbpp_395_first_non_repeating_character,2
MBPP,CodeGemmaQ2,mbpp_396_check_char,2
MBPP,CodeGemmaQ2,mbpp_397_median_numbers,2
MBPP,CodeGemmaQ2,mbpp_399_bitwise_xor,2
MBPP,CodeGemmaQ2,mbpp_400_extract_freq,2
MBPP,CodeGemmaQ2,mbpp_404_minimum,2
MBPP,CodeGemmaQ2,mbpp_405_check_tuplex,2
MBPP,CodeGemmaQ2,mbpp_406_find_Parity,2
MBPP,CodeGemmaQ2,mbpp_408_k_smallest_pairs,2
MBPP,CodeGemmaQ2,mbpp_409_min_product_tuple,2
MBPP,CodeGemmaQ2,mbpp_410_min_val,2
MBPP,CodeGemmaQ2,mbpp_413_extract_nth_element,2
MBPP,CodeGemmaQ2,mbpp_415_max_Product,2
MBPP,CodeGemmaQ2,mbpp_417_group_tuples,2
MBPP,CodeGemmaQ2,mbpp_418_Find_Max,2
MBPP,CodeGemmaQ2,mbpp_419_round_and_sum,2
MBPP,CodeGemmaQ2,mbpp_420_cube_Sum,2
MBPP,CodeGemmaQ2,mbpp_421_concatenate_tuple,2
MBPP,CodeGemmaQ2,mbpp_422_find_Average_Of_Cube,2
MBPP,CodeGemmaQ2,mbpp_424_extract_rear,2
MBPP,CodeGemmaQ2,mbpp_426_filter_oddnumbers,2
MBPP,CodeGemmaQ2,mbpp_428_shell_sort,2
MBPP,CodeGemmaQ2,mbpp_430_parabola_directrix,2
MBPP,CodeGemmaQ2,mbpp_431_common_element,2
MBPP,CodeGemmaQ2,mbpp_432_median_trapezium,2
MBPP,CodeGemmaQ2,mbpp_433_check_greater,2
MBPP,CodeGemmaQ2,mbpp_434_text_match_one,2
MBPP,CodeGemmaQ2,mbpp_436_neg_nos,2
MBPP,CodeGemmaQ2,mbpp_439_multiple_to_single,2
MBPP,CodeGemmaQ2,mbpp_440_find_adverb_position,2
MBPP,CodeGemmaQ2,mbpp_442_positive_count,2
MBPP,CodeGemmaQ2,mbpp_444_trim_tuple,2
MBPP,CodeGemmaQ2,mbpp_447_cube_nums,2
MBPP,CodeGemmaQ2,mbpp_448_cal_sum,2
MBPP,CodeGemmaQ2,mbpp_450_extract_string,2
MBPP,CodeGemmaQ2,mbpp_452_loss_amount,2
MBPP,CodeGemmaQ2,mbpp_453_sumofFactors,2
MBPP,CodeGemmaQ2,mbpp_454_text_match_wordz,2
MBPP,CodeGemmaQ2,mbpp_456_reverse_string_list,2
MBPP,CodeGemmaQ2,mbpp_457_Find_Min,2
MBPP,CodeGemmaQ2,mbpp_458_rectangle_area,2
MBPP,CodeGemmaQ2,mbpp_459_remove_uppercase,2
MBPP,CodeGemmaQ2,mbpp_461_upper_ctr,2
MBPP,CodeGemmaQ2,mbpp_462_combinations_list,2
MBPP,CodeGemmaQ2,mbpp_464_check_value,2
MBPP,CodeGemmaQ2,mbpp_468_max_product,2
MBPP,CodeGemmaQ2,mbpp_470_add_pairwise,2
MBPP,CodeGemmaQ2,mbpp_471_find_remainder,2
MBPP,CodeGemmaQ2,mbpp_472_check_Consecutive,2
MBPP,CodeGemmaQ2,mbpp_474_replace_char,2
MBPP,CodeGemmaQ2,mbpp_476_big_sum,2
MBPP,CodeGemmaQ2,mbpp_477_is_lower,2
MBPP,CodeGemmaQ2,mbpp_478_remove_lowercase,2
MBPP,CodeGemmaQ2,mbpp_4_heap_queue_largest,2
MBPP,CodeGemmaQ2,mbpp_554_Split,2
MBPP,CodeGemmaQ2,mbpp_555_difference,2
MBPP,CodeGemmaQ2,mbpp_556_find_Odd_Pair,2
MBPP,CodeGemmaQ2,mbpp_557_toggle_string,2
MBPP,CodeGemmaQ2,mbpp_558_digit_distance_nums,2
MBPP,CodeGemmaQ2,mbpp_559_max_sub_array_sum,2
MBPP,CodeGemmaQ2,mbpp_560_union_elements,2
MBPP,CodeGemmaQ2,mbpp_562_Find_Max_Length,2
MBPP,CodeGemmaQ2,mbpp_563_extract_values,2
MBPP,CodeGemmaQ2,mbpp_564_count_Pairs,2
MBPP,CodeGemmaQ2,mbpp_565_split,2
MBPP,CodeGemmaQ2,mbpp_567_issort_list,2
MBPP,CodeGemmaQ2,mbpp_568_empty_list,2
MBPP,CodeGemmaQ2,mbpp_569_sort_sublists,2
MBPP,CodeGemmaQ2,mbpp_56_checks,2
MBPP,CodeGemmaQ2,mbpp_572_two_unique_nums,2
MBPP,CodeGemmaQ2,mbpp_573_unique_product,2
MBPP,CodeGemmaQ2,mbpp_576_is_Sub_Array,2
MBPP,CodeGemmaQ2,mbpp_577_last_Digit_Factorial,2
MBPP,CodeGemmaQ2,mbpp_580_extract_even,2
MBPP,CodeGemmaQ2,mbpp_581_surface_Area,2
MBPP,CodeGemmaQ2,mbpp_583_catalan_number,2
MBPP,CodeGemmaQ2,mbpp_584_find_adverbs,2
MBPP,CodeGemmaQ2,mbpp_585_expensive_items,2
MBPP,CodeGemmaQ2,mbpp_588_big_diff,2
MBPP,CodeGemmaQ2,mbpp_589_perfect_squares,2
MBPP,CodeGemmaQ2,mbpp_58_opposite_Signs,2
MBPP,CodeGemmaQ2,mbpp_591_swap_List,2
MBPP,CodeGemmaQ2,mbpp_592_sum_Of_product,2
MBPP,CodeGemmaQ2,mbpp_593_removezero_ip,2
MBPP,CodeGemmaQ2,mbpp_594_diff_even_odd,2
MBPP,CodeGemmaQ2,mbpp_597_find_kth,2
MBPP,CodeGemmaQ2,mbpp_598_armstrong_number,2
MBPP,CodeGemmaQ2,mbpp_599_sum_average,2
MBPP,CodeGemmaQ2,mbpp_602_first_repeated_char,2
MBPP,CodeGemmaQ2,mbpp_603_get_ludic,2
MBPP,CodeGemmaQ2,mbpp_606_radian_degree,2
MBPP,CodeGemmaQ2,mbpp_607_find_literals,2
MBPP,CodeGemmaQ2,mbpp_608_bell_Number,2
MBPP,CodeGemmaQ2,mbpp_610_remove_kth_element,2
MBPP,CodeGemmaQ2,mbpp_612_merge,2
MBPP,CodeGemmaQ2,mbpp_614_cummulative_sum,2
MBPP,CodeGemmaQ2,mbpp_616_tuple_modulo,2
MBPP,CodeGemmaQ2,mbpp_617_min_Jumps,2
MBPP,CodeGemmaQ2,mbpp_619_move_num,2
MBPP,CodeGemmaQ2,mbpp_61_count_Substrings,2
MBPP,CodeGemmaQ2,mbpp_622_get_median,2
MBPP,CodeGemmaQ2,mbpp_626_triangle_area,2
MBPP,CodeGemmaQ2,mbpp_627_find_First_Missing,2
MBPP,CodeGemmaQ2,mbpp_628_replace_spaces,2
MBPP,CodeGemmaQ2,mbpp_629_Split,2
MBPP,CodeGemmaQ2,mbpp_630_get_coordinates,2
MBPP,CodeGemmaQ2,mbpp_631_replace_spaces,2
MBPP,CodeGemmaQ2,mbpp_632_move_zero,2
MBPP,CodeGemmaQ2,mbpp_633_pair_xor_Sum,2
MBPP,CodeGemmaQ2,mbpp_635_heap_sort,2
MBPP,CodeGemmaQ2,mbpp_637_noprofit_noloss,2
MBPP,CodeGemmaQ2,mbpp_638_wind_chill,2
MBPP,CodeGemmaQ2,mbpp_639_sample_nam,2
MBPP,CodeGemmaQ2,mbpp_63_max_difference,2
MBPP,CodeGemmaQ2,mbpp_640_remove_parenthesis,2
MBPP,CodeGemmaQ2,mbpp_643_text_match_wordz_middle,2
MBPP,CodeGemmaQ2,mbpp_644_reverse_Array_Upto_K,2
MBPP,CodeGemmaQ2,mbpp_64_subject_marks,2
MBPP,CodeGemmaQ2,mbpp_66_pos_count,2
MBPP,CodeGemmaQ2,mbpp_67_bell_number,2
MBPP,CodeGemmaQ2,mbpp_68_is_Monotonic,2
MBPP,CodeGemmaQ2,mbpp_69_is_sublist,2
MBPP,CodeGemmaQ2,mbpp_6_differ_At_One_Bit_Pos,2
MBPP,CodeGemmaQ2,mbpp_720_add_dict_to_tuple,2
MBPP,CodeGemmaQ2,mbpp_721_maxAverageOfPath,2
MBPP,CodeGemmaQ2,mbpp_722_filter_data,2
MBPP,CodeGemmaQ2,mbpp_723_count_same_pair,2
MBPP,CodeGemmaQ2,mbpp_724_power_base_sum,2
MBPP,CodeGemmaQ2,mbpp_725_extract_quotation,2
MBPP,CodeGemmaQ2,mbpp_726_multiply_elements,2
MBPP,CodeGemmaQ2,mbpp_728_sum_list,2
MBPP,CodeGemmaQ2,mbpp_72_dif_Square,2
MBPP,CodeGemmaQ2,mbpp_730_consecutive_duplicates,2
MBPP,CodeGemmaQ2,mbpp_731_lateralsurface_cone,2
MBPP,CodeGemmaQ2,mbpp_732_replace_specialchar,2
MBPP,CodeGemmaQ2,mbpp_734_sum_Of_Subarray_Prod,2
MBPP,CodeGemmaQ2,mbpp_736_left_insertion,2
MBPP,CodeGemmaQ2,mbpp_737_check_str,2
MBPP,CodeGemmaQ2,mbpp_739_find_Index,2
MBPP,CodeGemmaQ2,mbpp_740_tuple_to_dict,2
MBPP,CodeGemmaQ2,mbpp_742_area_tetrahedron,2
MBPP,CodeGemmaQ2,mbpp_743_rotate_right,2
MBPP,CodeGemmaQ2,mbpp_747_lcs_of_three,2
MBPP,CodeGemmaQ2,mbpp_748_capital_words_spaces,2
MBPP,CodeGemmaQ2,mbpp_749_sort_numeric_strings,2
MBPP,CodeGemmaQ2,mbpp_74_is_samepatterns,2
MBPP,CodeGemmaQ2,mbpp_750_add_tuple,2
MBPP,CodeGemmaQ2,mbpp_751_check_min_heap,2
MBPP,CodeGemmaQ2,mbpp_752_jacobsthal_num,2
MBPP,CodeGemmaQ2,mbpp_755_second_smallest,2
MBPP,CodeGemmaQ2,mbpp_757_count_reverse_pairs,2
MBPP,CodeGemmaQ2,mbpp_759_is_decimal,2
MBPP,CodeGemmaQ2,mbpp_75_find_tuples,2
MBPP,CodeGemmaQ2,mbpp_762_check_monthnumber_number,2
MBPP,CodeGemmaQ2,mbpp_764_number_ctr,2
MBPP,CodeGemmaQ2,mbpp_765_is_polite,2
MBPP,CodeGemmaQ2,mbpp_766_pair_wise,2
MBPP,CodeGemmaQ2,mbpp_767_get_pairs_count,2
MBPP,CodeGemmaQ2,mbpp_770_odd_num_sum,2
MBPP,CodeGemmaQ2,mbpp_771_check_expression,2
MBPP,CodeGemmaQ2,mbpp_772_remove_length,2
MBPP,CodeGemmaQ2,mbpp_773_occurance_substring,2
MBPP,CodeGemmaQ2,mbpp_776_count_vowels,2
MBPP,CodeGemmaQ2,mbpp_778_pack_consecutive_duplicates,2
MBPP,CodeGemmaQ2,mbpp_780_find_combinations,2
MBPP,CodeGemmaQ2,mbpp_781_count_divisors,2
MBPP,CodeGemmaQ2,mbpp_782_odd_length_sum,2
MBPP,CodeGemmaQ2,mbpp_783_rgb_to_hsv,2
MBPP,CodeGemmaQ2,mbpp_784_mul_even_odd,2
MBPP,CodeGemmaQ2,mbpp_785_tuple_str_int,2
MBPP,CodeGemmaQ2,mbpp_786_right_insertion,2
MBPP,CodeGemmaQ2,mbpp_787_text_match_three,2
MBPP,CodeGemmaQ2,mbpp_791_remove_nested,2
MBPP,CodeGemmaQ2,mbpp_792_count_list,2
MBPP,CodeGemmaQ2,mbpp_794_text_starta_endb,2
MBPP,CodeGemmaQ2,mbpp_798__sum,2
MBPP,CodeGemmaQ2,mbpp_799_left_rotate,2
MBPP,CodeGemmaQ2,mbpp_801_test_three_equal,2
MBPP,CodeGemmaQ2,mbpp_802_count_rotation,2
MBPP,CodeGemmaQ2,mbpp_803_is_perfect_square,2
MBPP,CodeGemmaQ2,mbpp_804_is_product_even,2
MBPP,CodeGemmaQ2,mbpp_805_max_sum_list,2
MBPP,CodeGemmaQ2,mbpp_806_max_run_uppercase,2
MBPP,CodeGemmaQ2,mbpp_807_first_odd,2
MBPP,CodeGemmaQ2,mbpp_808_check_K,2
MBPP,CodeGemmaQ2,mbpp_809_check_smaller,2
MBPP,CodeGemmaQ2,mbpp_80_tetrahedral_number,2
MBPP,CodeGemmaQ2,mbpp_83_get_Char,2
MBPP,CodeGemmaQ2,mbpp_84_sequence,2
MBPP,CodeGemmaQ2,mbpp_86_centered_hexagonal_number,2
MBPP,CodeGemmaQ2,mbpp_87_merge_dictionaries_three,2
MBPP,CodeGemmaQ2,mbpp_88_freq_count,2
MBPP,CodeGemmaQ2,mbpp_89_closest_num,2
MBPP,CodeGemmaQ2,mbpp_90_len_log,2
MBPP,CodeGemmaQ2,mbpp_91_find_substring,2
MBPP,CodeGemmaQ2,mbpp_93_power,2
MBPP,CodeGemmaQ2,mbpp_94_index_minimum,2
MBPP,CodeGemmaQ2,mbpp_95_Find_Min_Length,2
MBPP,CodeGemmaQ2,mbpp_96_divisor,2
MBPP,CodeGemmaQ2,mbpp_99_decimal_to_binary,2
MBPP,CodeGemmaQ2,mbpp_9_find_Rotations,2
MBPP,CodeGemma,mbpp_440_find_adverb_position,2
MBPP,CodeLlamaQ2,mbpp_395_first_non_repeating_character,2
MBPP,CodeLlamaQ2,mbpp_585_expensive_items,2
MBPP,CodeLlamaQ8,mbpp_95_Find_Min_Length,2
MBPP,CodeLlama,mbpp_443_largest_neg,2
MBPP,CodeLlama,mbpp_95_Find_Min_Length,2
MBPP,CodeQwenQ8,mbpp_16_text_lowercase_underscore,2
MBPP,CodeQwenQ8,mbpp_239_get_total_number_of_sequences,2
MBPP,CodeQwenQ8,mbpp_292_find,2
MBPP,CodeQwenQ8,mbpp_304_find_Element,2
MBPP,CodeQwenQ8,mbpp_308_large_product,2
MBPP,CodeQwenQ8,mbpp_440_find_adverb_position,2
MBPP,CodeQwenQ8,mbpp_4_heap_queue_largest,2
MBPP,CodeQwenQ8,mbpp_737_check_str,2
MBPP,CodeQwenQ8,mbpp_739_find_Index,2
MBPP,CodeQwenQ8,mbpp_77_is_Diff,2
MBPP,CodeQwenQ8,mbpp_799_left_rotate,2
MBPP,CodeQwenQ8,mbpp_9_find_Rotations,2
MBPP,CodeQwen,mbpp_16_text_lowercase_underscore,2
MBPP,CodeQwen,mbpp_239_get_total_number_of_sequences,2
MBPP,CodeQwen,mbpp_256_count_Primes_nums,2
MBPP,CodeQwen,mbpp_292_find,2
MBPP,CodeQwen,mbpp_304_find_Element,2
MBPP,CodeQwen,mbpp_440_find_adverb_position,2
MBPP,CodeQwen,mbpp_4_heap_queue_largest,2
MBPP,CodeQwen,mbpp_737_check_str,2
MBPP,CodeQwen,mbpp_739_find_Index,2
MBPP,CodeQwen,mbpp_77_is_Diff,2
MBPP,CodeQwen,mbpp_799_left_rotate,2
MBPP,CodeQwen,mbpp_9_find_Rotations,2
MBPP,DSCoderFP16,mbpp_119_search,2
MBPP,DSCoderFP16,mbpp_170_sum_range_list,2
MBPP,DSCoderFP16,mbpp_18_remove_dirty_chars,2
MBPP,DSCoderFP16,mbpp_247_lps,2
MBPP,DSCoderFP16,mbpp_283_validate,2
MBPP,DSCoderFP16,mbpp_410_min_val,2
MBPP,DSCoderFP16,mbpp_426_filter_oddnumbers,2
MBPP,DSCoderFP16,mbpp_432_median_trapezium,2
MBPP,DSCoderFP16,mbpp_448_cal_sum,2
MBPP,DSCoderFP16,mbpp_474_replace_char,2
MBPP,DSCoderFP16,mbpp_475_sort_counter,2
MBPP,DSCoderFP16,mbpp_557_toggle_string,2
MBPP,DSCoderFP16,mbpp_565_split,2
MBPP,DSCoderFP16,mbpp_568_empty_list,2
MBPP,DSCoderFP16,mbpp_574_surfacearea_cylinder,2
MBPP,DSCoderFP16,mbpp_585_expensive_items,2
MBPP,DSCoderFP16,mbpp_593_removezero_ip,2
MBPP,DSCoderFP16,mbpp_598_armstrong_number,2
MBPP,DSCoderFP16,mbpp_59_is_octagonal,2
MBPP,DSCoderFP16,mbpp_608_bell_Number,2
MBPP,DSCoderFP16,mbpp_622_get_median,2
MBPP,DSCoderFP16,mbpp_628_replace_spaces,2
MBPP,DSCoderFP16,mbpp_629_Split,2
MBPP,DSCoderFP16,mbpp_641_is_nonagonal,2
MBPP,DSCoderFP16,mbpp_67_bell_number,2
MBPP,DSCoderFP16,mbpp_71_comb_sort,2
MBPP,DSCoderFP16,mbpp_731_lateralsurface_cone,2
MBPP,DSCoderFP16,mbpp_753_min_k,2
MBPP,DSCoderFP16,mbpp_765_is_polite,2
MBPP,DSCoderFP16,mbpp_87_merge_dictionaries_three,2
MBPP,DSCoderFP16,mbpp_89_closest_num,2
MBPP,DSCoderFP16,mbpp_93_power,2
MBPP,DSCoderFP16,mbpp_96_divisor,2
MBPP,DSCoderQ2,mbpp_763_find_min_diff,2
MBPP,DSCoderQ2,mbpp_87_merge_dictionaries_three,2
MBPP,DSCoderQ8,mbpp_739_find_Index,2
MBPP,DSCoderQ8,mbpp_783_rgb_to_hsv,2
MBPP,DSCoderQ8,mbpp_87_merge_dictionaries_three,2
MBPP,DSCoder,mbpp_87_merge_dictionaries_three,2
MBPP,StarCoderFP16,mbpp_95_Find_Min_Length,2
MBPP,StarCoderQ2,mbpp_101_kth_element,2
MBPP,StarCoderQ2,mbpp_103_eulerian_num,2
MBPP,StarCoderQ2,mbpp_108_merge_sorted_list,2
MBPP,StarCoderQ2,mbpp_142_count_samepair,2
MBPP,StarCoderQ2,mbpp_223_is_majority,2
MBPP,StarCoderQ2,mbpp_239_get_total_number_of_sequences,2
MBPP,StarCoderQ2,mbpp_240_replace_list,2
MBPP,StarCoderQ2,mbpp_261_division_elements,2
MBPP,StarCoderQ2,mbpp_273_substract_elements,2
MBPP,StarCoderQ2,mbpp_286_max_sub_array_sum_repeated,2
MBPP,StarCoderQ2,mbpp_291_count_no_of_ways,2
MBPP,StarCoderQ2,mbpp_306_max_sum_increasing_subseq,2
MBPP,StarCoderQ2,mbpp_392_get_max_sum,2
MBPP,StarCoderQ2,mbpp_400_extract_freq,2
MBPP,StarCoderQ2,mbpp_408_k_smallest_pairs,2
MBPP,StarCoderQ2,mbpp_429_and_tuples,2
MBPP,StarCoderQ2,mbpp_432_median_trapezium,2
MBPP,StarCoderQ2,mbpp_556_find_Odd_Pair,2
MBPP,StarCoderQ2,mbpp_559_max_sub_array_sum,2
MBPP,StarCoderQ2,mbpp_578_interleave_lists,2
MBPP,StarCoderQ2,mbpp_579_find_dissimilar,2
MBPP,StarCoderQ2,mbpp_608_bell_Number,2
MBPP,StarCoderQ2,mbpp_720_add_dict_to_tuple,2
MBPP,StarCoderQ2,mbpp_721_maxAverageOfPath,2
MBPP,StarCoderQ2,mbpp_739_find_Index,2
MBPP,StarCoderQ2,mbpp_747_lcs_of_three,2
MBPP,StarCoderQ2,mbpp_751_check_min_heap,2
MBPP,StarCoderQ2,mbpp_753_min_k,2
MBPP,StarCoderQ2,mbpp_754_extract_index_list,2
MBPP,StarCoderQ2,mbpp_763_find_min_diff,2
MBPP,StarCoderQ2,mbpp_780_find_combinations,2
MBPP,StarCoderQ2,mbpp_809_check_smaller,2
MBPP,StarCoderQ2,mbpp_84_sequence,2
MBPP,StarCoderQ2,mbpp_87_merge_dictionaries_three,2
MBPP,StarCoderQ8,mbpp_138_is_Sum_Of_Powers_Of_Two,2
MBPP,StarCoderQ8,mbpp_291_count_no_of_ways,2
MBPP,StarCoderQ8,mbpp_622_get_median,2
MBPP,StarCoderQ8,mbpp_753_min_k,2
MBPP,StarCoder,mbpp_291_count_no_of_ways,2
MBPP,CodeLlamaQ2,mbpp_239_get_total_number_of_sequences,1
MBPP,CodeQwenQ2,mbpp_72_dif_Square,1
MBPP,CodeQwen,mbpp_20_is_woodall,1
MBPP,DSCoderFP16,mbpp_108_merge_sorted_list,1
MBPP,DSCoderFP16,mbpp_141_pancake_sort,1
MBPP,DSCoderFP16,mbpp_143_find_lists,1
MBPP,DSCoderFP16,mbpp_293_otherside_rightangle,1
MBPP,DSCoderFP16,mbpp_309_maximum,1
MBPP,DSCoderFP16,mbpp_389_find_lucas,1
MBPP,DSCoderFP16,mbpp_393_max_length_list,1
MBPP,DSCoderFP16,mbpp_404_minimum,1
MBPP,DSCoderFP16,mbpp_430_parabola_directrix,1
MBPP,DSCoderFP16,mbpp_465_drop_empty,1
MBPP,DSCoderFP16,mbpp_563_extract_values,1
MBPP,DSCoderFP16,mbpp_640_remove_parenthesis,1
MBPP,StarCoderQ2,mbpp_259_maximize_elements,1
MBPP,StarCoderQ2,mbpp_430_parabola_directrix,1
MBPP,StarCoderQ2,mbpp_622_get_median,1
MBPP,StarCoder,mbpp_753_min_k,1
MCEVAL,StarCoderFP16,Lua_45,64
MCEVAL,CodeGemmaQ8,Lua_35,63
MCEVAL,CodeGemma,Lua_35,51
MCEVAL,StarCoderQ8,Lua_42,48
MCEVAL,CodeGemmaQ8,Lua_43,44
MCEVAL,CodeLlama,Lua_42,44
MCEVAL,CodeGemma,Lua_43,43
MCEVAL,CodeGemmaFP16,Lua_45,42
MCEVAL,DSCoderFP16,Lua_43,39
MCEVAL,StarCoderFP16,Lua_43,39
MCEVAL,StarCoder,Lua_42,39
MCEVAL,CodeGemmaQ8,Lua_47,38
MCEVAL,DSCoderFP16,Lua_14,35
MCEVAL,StarCoderFP16,Lua_47,33
MCEVAL,CodeGemma,Lua_32,32
MCEVAL,CodeQwenQ2,Lua_12,32
MCEVAL,CodeLlama,Lua_43,31
MCEVAL,DSCoder,Lua_44,31
MCEVAL,CodeLlamaQ2,Lua_38,30
MCEVAL,CodeLlamaQ8,Lua_15,30
MCEVAL,CodeQwenQ8,Lua_43,30
MCEVAL,CodeGemma,Lua_23,29
MCEVAL,CodeGemma,Lua_45,29
MCEVAL,CodeLlamaQ2,Lua_43,29
MCEVAL,DSCoderFP16,Lua_47,29
MCEVAL,StarCoderFP16,Lua_42,29
MCEVAL,StarCoderQ2,Lua_43,29
MCEVAL,CodeLlamaQ2,Lua_15,28
MCEVAL,CodeLlamaQ8,Lua_14,28
MCEVAL,CodeLlama,Lua_14,28
MCEVAL,DSCoderFP16,Lua_42,28
MCEVAL,DSCoderQ8,Lua_43,28
MCEVAL,DSCoderQ8,Lua_44,28
MCEVAL,CodeGemmaQ2,Lua_46,27
MCEVAL,CodeGemmaQ8,Lua_42,27
MCEVAL,CodeQwenQ8,Lua_35,27
MCEVAL,DSCoderQ8,Lua_41,27
MCEVAL,CodeGemmaFP16,Lua_35,26
MCEVAL,CodeGemmaQ8,Lua_21,26
MCEVAL,CodeLlama,Lua_41,26
MCEVAL,CodeQwenQ2,Lua_22,26
MCEVAL,CodeQwen,Lua_43,26
MCEVAL,DSCoder,Lua_40,26
MCEVAL,DSCoder,Lua_43,26
MCEVAL,CodeQwenQ8,Lua_38,25
MCEVAL,CodeQwen,Lua_15,25
MCEVAL,CodeQwen,Lua_35,25
MCEVAL,DSCoderQ2,Lua_38,25
MCEVAL,DSCoder,Lua_41,25
MCEVAL,StarCoder,Lua_15,25
MCEVAL,CodeLlamaQ8,Lua_43,24
MCEVAL,CodeQwenQ2,Lua_42,24
MCEVAL,CodeQwenQ2,Lua_44,24
MCEVAL,CodeQwen,Lua_41,24
MCEVAL,DSCoderFP16,Lua_41,24
MCEVAL,StarCoderQ8,Lua_43,24
MCEVAL,CodeGemmaFP16,Lua_42,23
MCEVAL,CodeGemmaQ2,Lua_39,23
MCEVAL,CodeGemmaQ2,Lua_6,23
MCEVAL,StarCoder,Lua_14,23
MCEVAL,CodeGemmaFP16,Lua_15,22
MCEVAL,CodeGemmaFP16,Lua_25,22
MCEVAL,CodeQwenQ8,Lua_41,22
MCEVAL,DSCoderQ8,Lua_14,22
MCEVAL,StarCoderFP16,Lua_15,22
